player_id,year,round,pick,Player,Class,Pos,School,Conf_x,G,MP.1,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Team_Rk,W,L,BPI Off,BPI Def,BPI,Player_Rank,Outside100,Height,Weight
243,2011,1,29,Cory Joseph,FR,G,Texas,Big 12,36,32.4,3.8,8.9,2.3,5.4,1.4,3.5,1.4,2,0.6,2.9,3.6,3,1,0.3,1.5,1.8,10.4,7,28,8,8,8.1,16.1,16,0,75,180
244,2015,1,10,Justise Winslow,FR,F,Duke,ACC,39,29.1,4.4,9.1,3.3,6.3,1.2,2.8,2.6,4,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6,2,34,4,16.4,6,22.4,15,0,78,218
245,2012,1,4,Dion Waiters,SO,G,Syracuse,ACC,37,24.1,4.6,9.6,3.5,6.6,1.1,3.1,2.3,3.2,0.5,1.8,2.3,2.5,1.8,0.3,1.3,1.9,12.6,3,34,3,9.9,8.4,18.3,15,0,76,210
246,2017,1,22,Jarrett Allen,FR,C,Texas,Big 12,33,32.2,5.4,9.6,5.4,9.4,0,0.2,2.5,4.5,3,5.4,8.4,0.8,0.6,1.5,2.5,2.1,13.4,70,22,11,0.2,6.2,6.4,15,0,82,220
247,2013,1,29,Archie Goodwin,FR,G,Kentucky,SEC,33,31.8,4.8,10.8,4.2,8.9,0.5,1.9,4.1,6.4,1.5,3.2,4.6,2.7,1.1,0.5,3.1,2.9,14.1,22,21,12,7.8,4.2,12,15,0,77,181
248,2016,2,42,Isaiah Whitehead,SO,G,Seton Hall,Big East,34,32.3,5.7,15.1,3.3,8.5,2.4,6.5,4.4,5.8,0.5,3.1,3.6,5.1,1.2,1.4,3.5,2.3,18.2,33,25,9,4.7,6.2,11,14,0,76,195
249,2011,1,9,Kemba Walker,JR,G,Connecticut,Big East,41,37.6,7.7,18,5.9,12.5,1.8,5.5,6.3,7.7,1.3,4.1,5.4,4.5,1.9,0.2,2.3,1.4,23.5,25,32,9,6.8,5,11.8,14,0,74,175
250,2012,1,22,Fab Melo,SO,C,Syracuse,ACC,30,25.4,3.3,5.8,3.3,5.8,0,0,1.3,2,2.7,3.2,5.8,0.7,0.5,2.9,1.4,2.8,7.8,3,34,3,9.9,8.4,18.3,14,0,84,274
251,2017,2,40,Dwayne Bacon,SO,G,Florida State,ACC,35,28.8,6.3,14,4.7,9.1,1.6,4.9,3,3.9,1,3.2,4.2,1.7,1,0.1,2,1.6,17.2,24,26,9,7.6,6.3,13.9,14,0,78,209
252,2013,1,4,Cody Zeller,SO,F,Indiana,Big Ten,36,29.5,5.5,9.8,5.5,9.8,0,0.1,5.4,7.2,2.8,5.2,8,1.3,1,1.3,2.3,2.2,16.5,3,29,7,13.8,6.4,20.2,14,0,83,210
253,2015,1,2,D'Angelo Russell,FR,G,Ohio State,Big Ten,35,33.9,6.6,14.7,3.9,8.1,2.7,6.6,3.4,4.5,1,4.7,5.7,5,1.6,0.3,2.9,2.1,19.3,9,24,11,9.7,6.6,16.3,13,0,76,180
254,2017,1,18,T. J. Leaf,FR,F,UCLA,Pac-12,35,29.9,6.7,10.9,5.9,9.2,0.8,1.7,2.1,3,2.2,6,8.2,2.4,0.6,1.1,1.5,2.5,16.3,12,31,5,14.4,2.4,16.8,13,0,81,215
255,2014,1,9,Noah Vonleh,FR,F,Indiana,Big Ten,30,26.5,3.8,7.2,3.2,6.1,0.5,1.1,3.2,4.5,2.4,6.6,9,0.6,0.9,1.4,2.1,2.7,11.3,62,17,15,4.1,3.2,7.4,13,0,80,220
256,2013,2,58,Deshaun Thomas,JR,F,Ohio State,Big Ten,37,35.4,7,15.8,5.1,10.1,1.9,5.6,3.8,4.6,1.7,4.2,5.9,1.3,0.5,0.3,1.4,1.5,19.8,9,29,8,7.5,8.5,15.9,12,0,79,221
257,2015,1,30,Kevon Looney,FR,F,UCLA,Pac-12,36,30.9,4.2,8.9,3.6,7.4,0.6,1.5,2.6,4.1,3.4,5.8,9.2,1.4,1.3,0.9,1.3,2.9,11.6,91,22,14,5.8,-1,4.8,12,0,80,200
258,2016,2,41,Stephen Zimmerman,FR,C,UNLV,MWC,26,26.2,3.9,8.2,3.7,7.6,0.2,0.7,2.4,3.9,2.2,6.6,8.7,0.8,0.5,2,2.1,3,10.5,95,18,15,5.5,-0.7,4.8,12,0,84,230
259,2017,1,6,Jonathan Isaac,FR,F,Florida State,ACC,32,26.2,4.1,8,3.1,5.2,1,2.8,2.9,3.7,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12,24,26,9,7.6,6.3,13.9,12,0,82,185
260,2014,1,19,Gary Harris,SO,G,Michigan State,Big Ten,35,32.3,5.6,13,3.3,6.4,2.3,6.6,3.3,4.1,1.1,2.9,4,2.7,1.8,0.4,1.7,2.1,16.7,11,29,9,8.5,6.9,15.4,11,0,76,195
261,2015,1,25,Jarell Martin,SO,F,Louisiana,SEC,33,35.1,6.1,12,5.7,10.5,0.4,1.6,4.2,6.2,3,6.3,9.2,1.8,1.2,0.7,2.8,2.8,16.9,55,22,11,7,0.8,7.8,11,0,79,210
262,2015,1,15,Kelly Oubre Jr.,FR,G,Kansas,Big 12,36,21,3.1,6.9,2.1,4.3,0.9,2.6,2.2,3.1,1.1,3.8,5,0.8,1.1,0.4,1.2,2,9.3,13,27,9,8.9,5.5,14.4,11,0,79,190
263,2011,1,4,Tristan Thompson,FR,F,Texas,Big 12,36,30.7,4.8,8.8,4.8,8.8,0,0,3.5,7.3,3.8,4,7.8,1.3,0.9,2.4,1.8,2.8,13.1,7,28,8,8,8.1,16.1,10,0,81,235
264,2017,2,31,Frank Jackson,FR,G,Duke,ACC,36,24.9,3.7,7.8,2.3,4.2,1.4,3.6,2.1,2.8,0.6,1.9,2.5,1.7,0.6,0.1,1.4,2.4,10.9,7,28,9,11.8,5.9,17.7,10,0,76,200
265,2014,1,6,Marcus Smart,FR,G,Oklahoma State,Big 12,33,33.5,4.6,11.3,3.4,7.4,1.2,4,5.1,6.5,1.5,4.3,5.8,4.2,3,0.7,3.4,2.8,15.4,17,21,13,10.3,3.8,14.1,10,0,75,200
266,2013,1,22,Mason Plumlee,SR,F,Duke,ACC,36,34.7,6.1,10.3,6.1,10.3,0,0,4.8,7.1,2.7,7.2,9.9,1.9,1,1.4,2.9,2.6,17.1,4,30,6,12.2,5.4,17.6,10,0,83,220
267,2015,1,1,Karl-Anthony Towns,FR,C,Kentucky,SEC,39,21.1,3.7,6.6,3.7,6.4,0.1,0.2,2.8,3.4,2.4,4.3,6.7,1.1,0.5,2.3,1.4,2.9,10.3,1,38,1,10.3,13.6,23.9,9,0,83,235
268,2012,1,18,Terrence Jones,SO,F,Kentucky,SEC,38,29.3,4.7,9.3,4.2,8,0.4,1.3,2.6,4.2,2.5,4.6,7.2,1.3,1.3,1.8,1.6,2.4,12.3,2,38,2,11.9,8.2,20.1,9,0,81,230
269,2017,1,11,Malik Monk,FR,G,Kentucky,SEC,38,32.1,6.6,14.7,3.9,7.8,2.7,6.9,3.9,4.7,0.3,2.2,2.5,2.3,0.9,0.5,2,1.9,19.8,9,32,6,9.6,7.9,17.5,9,0,75,185
270,2017,1,26,Caleb Swanigan,SO,F,Purdue,Big Ten,35,32.5,6.3,12,5.3,9.6,1.1,2.4,4.7,6,2.7,9.7,12.5,3.1,0.4,0.8,3.4,2.8,18.5,14,27,8,8.9,7.2,16.1,9,0,80,275
271,2013,2,40,Grant Jerrett,FR,F,Arizona,Pac-12,34,17.8,1.9,4.5,0.9,2.2,0.9,2.3,0.5,0.6,1.1,2.5,3.6,0.5,0.5,1,0.6,1.3,5.2,12,27,8,9.2,5.3,14.5,9,0,82,220
272,2012,1,29,Marquis Teague,FR,G,Kentucky,SEC,40,32.6,3.6,8.8,3,6.8,0.7,2,2.1,3,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10,2,38,2,11.9,8.2,20.1,8,0,74,175
273,2011,1,26,Jordan Hamilton,SO,G,Texas,Big 12,36,32.2,6.8,15.3,4.3,8.8,2.5,6.5,2.6,3.4,2,5.7,7.7,2.1,0.9,0.6,2.1,1.8,18.6,7,28,8,8,8.1,16.1,8,0,79,215
274,2014,1,17,James Young,FR,G,Kentucky,SEC,40,32.4,4.6,11.3,2.5,5.4,2.1,5.9,3.1,4.4,1,3.3,4.3,1.7,0.8,0.2,1.9,2.1,14.3,12,29,10,8.9,6,14.9,8,0,78,210
275,2017,1,15,Justin Jackson,JR,F,North Carolina,ACC,40,32,6.6,14.9,4,7.8,2.6,7.1,2.5,3.3,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,3,33,7,11.3,8.2,19.4,8,0,79,185
276,2012,2,40,Will Barton,SO,G,Memphis,CUSA,35,35.3,6.6,12.9,5.5,9.9,1.1,3.1,3.8,5.1,2,6,8,2.9,1.4,0.7,2.1,2.1,18,12,26,9,9.5,5.1,14.6,8,0,78,170
277,2017,2,35,Ivan Rabb,SO,F,California,Pac-12,31,32.6,4.9,10.1,4.6,9.4,0.3,0.6,4,6,3,7.4,10.5,1.5,0.7,1,2.2,3.1,14,56,21,13,0.4,7.7,8.1,8,0,83,210
278,2015,2,48,Dakari Johnson,SO,C,Kentucky,SEC,39,16.3,2,4,2,4,0,0,2.3,3.7,1.7,2.9,4.6,0.7,0.4,0.9,1.1,1.8,6.4,1,38,1,10.3,13.6,23.9,7,0,82,250
279,2012,1,17,Tyler Zeller,SR,F,North Carolina,ACC,38,28.2,5.8,10.5,5.8,10.5,0,0,4.8,5.9,3.8,5.8,9.6,0.9,0.9,1.5,1.9,2.7,16.3,5,32,6,13.7,3.4,17.1,7,0,83,215
280,2012,1,28,Perry Jones III,SO,F,Baylor,Big 12,33,30.7,5.5,11,5.2,10,0.3,1,2.2,3.1,2.7,4.9,7.6,1.3,0.8,0.6,1.7,2.3,13.5,17,30,8,8.9,3.8,12.7,7,0,83,220
281,2012,2,38,Quincy Miller,FR,F,Baylor,Big 12,37,24.4,3.7,8.4,3.1,6.5,0.6,1.9,2.5,3.1,1.5,3.5,4.9,1.4,0.7,0.6,1.8,1.9,10.6,17,30,8,8.9,3.8,12.7,7,0,81,210
282,2015,1,8,Stanley Johnson,FR,F,Arizona,Pac-12,38,28.4,4.6,10.3,3.4,7.2,1.1,3.1,3.5,4.7,2,4.5,6.5,1.7,1.5,0.4,2.2,2.6,13.8,5,34,4,10.7,8.9,19.6,7,0,78,225
283,2017,1,1,Markelle Fultz,FR,G,Washington,Pac-12,25,35.7,8.4,17.6,6.3,12.5,2.1,5,4.4,6.7,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5,23.2,184,22,9,1.9,-2.7,-0.9,7,0,76,190
284,2016,2,33,Cheick Diallo,FR,C,Kansas,Big 12,27,7.5,1.2,2.1,1.2,2.1,0,0,0.6,1,0.6,1.9,2.5,0,0.3,0.9,0.6,1.4,3,5,33,5,11.8,6.6,18.5,7,0,81,225
285,2013,1,1,Anthony Bennett,FR,F,UNLV,MWC,35,27.1,5.8,10.8,4.7,8.1,1,2.7,3.5,5.1,2.5,5.7,8.1,1,0.7,1.2,1.9,2.3,16.1,33,25,10,5.6,5.2,10.8,7,0,80,230
286,2015,1,12,Trey Lyles,FR,F,Kentucky,SEC,36,23,3.3,6.7,3.1,5.9,0.1,0.8,2.1,2.8,1.8,3.4,5.2,1.1,0.5,0.4,1.1,1.6,8.7,1,38,1,10.3,13.6,23.9,6,0,82,255
287,2014,1,3,Joel Embiid,FR,C,Kansas,Big 12,28,23.1,3.8,6.1,3.8,5.9,0,0.2,3.5,5.1,2.3,5.8,8.1,1.4,0.9,2.6,2.4,3.4,11.2,7,25,10,11,4.8,15.8,6,0,83,230
288,2017,1,5,De'Aaron Fox,FR,G,Kentucky,SEC,36,29.6,5.9,12.4,5.5,10.5,0.5,1.9,4.3,5.9,0.6,3.4,4,4.6,1.5,0.2,2.4,2.5,16.7,9,32,6,9.6,7.9,17.5,6,0,75,160
289,2012,1,14,John Henson,JR,F,North Carolina,ACC,35,29.1,5.9,11.7,5.9,11.7,0,0,2,3.9,2.5,7.4,9.9,1.3,0.6,2.9,1.3,1.6,13.7,5,32,6,13.7,3.4,17.1,6,0,82,195
290,2016,2,40,Diamond Stone,FR,C,Maryland,Big Ten,35,23.1,4.8,8.4,4.8,8.4,0,0,2.9,3.8,2.2,3.2,5.4,0.4,0.5,1.6,1.5,2.3,12.5,20,27,9,6.3,7,13.3,6,0,82,250
291,2013,1,12,Steven Adams,FR,C,Pitt,Big East,32,23.4,3.1,5.5,3.1,5.5,0,0,1,2.2,2.8,3.5,6.3,0.6,0.7,2,1.1,1.6,7.2,6,24,9,4.5,12.2,16.7,6,0,82,235
292,2011,1,19,Tobias Harris,FR,F,Tennessee,SEC,34,29.2,5.4,11.8,4.8,9.6,0.7,2.2,3.8,5,2,5.3,7.3,1.3,0.7,0.9,1.8,2.1,15.3,50,19,15,4.4,4.7,9,6,0,80,210
293,2015,2,44,Andrew Harrison,FR,G,Kentucky,SEC,40,31.7,3,8.3,2.2,5.9,0.8,2.4,4,5.2,0.8,2.4,3.2,4,0.5,0.2,2.7,3,10.9,1,38,1,10.3,13.6,23.9,5,0,77,210
294,2017,1,14,Bam Adebayo,FR,F,Kentucky,SEC,38,30.1,4.5,7.5,4.5,7.5,0,0,4.1,6.2,3.1,4.9,8,0.8,0.7,1.5,1.7,2.6,13,9,32,6,9.6,7.9,17.5,5,0,81,240
295,2012,1,3,Bradley Beal,FR,G,Florida,SEC,37,34.2,4.7,10.6,3,5.6,1.7,5,3.6,4.7,1.4,5.4,6.7,2.2,1.4,0.8,2.1,2.1,14.8,9,26,11,11.8,3.5,15.3,5,0,76,205
296,2016,1,18,Henry Ellenson,FR,F,Marquette,Big East,33,33.5,5.9,13.2,5,10,0.9,3.2,4.3,5.8,2.2,7.6,9.7,1.8,0.8,1.5,2.4,2.5,17,101,20,13,4.2,0.3,4.5,5,0,82,230
297,2014,1,30,Kyle Anderson,SO,G,UCLA,Pac-12,36,33.2,5,10.5,4.3,8.9,0.8,1.6,3.8,5.2,1.3,7.5,8.8,6.5,1.8,0.8,3.1,1.7,14.6,20,28,9,12,1.8,13.8,5,0,79,210
298,2014,1,30,Kyle Anderson,JR,G,Delaware,CAA,35,34.7,3.6,9.1,1.1,2.6,2.4,6.5,1.4,1.8,0.9,2.8,3.7,0.9,0.8,0.3,0.8,2.6,11,20,28,9,12,1.8,13.8,5,0,79,210
299,2011,2,49,Josh Selby,FR,G,Kansas,Big 12,26,20.4,2.8,7.4,1.5,3.8,1.3,3.6,1.1,1.4,0.4,1.8,2.2,2.2,0.8,0,2,1.7,7.9,2,35,3,13.3,6.5,19.8,5,0,75,183
300,2014,1,4,Aaron Gordon,FR,F,Arizona,Pac-12,38,31.2,5,10.1,4.6,8.9,0.4,1.2,2,4.7,2.7,5.3,8,2,0.9,1,1.4,2.4,12.4,4,33,5,5.9,11.8,17.7,4,0,80,210
301,2012,1,2,Michael Kidd-Gilchrist,FR,F,Kentucky,SEC,40,31.1,4,8.2,3.7,6.9,0.3,1.3,3.6,4.8,2.6,4.9,7.4,1.9,1,0.9,2.2,2.4,11.9,2,38,2,11.9,8.2,20.1,4,0,79,210
302,2011,1,8,Brandon Knight,FR,G,Kentucky,SEC,38,35.9,5.7,13.5,3.4,7.4,2.3,6.1,3.6,4.5,0.7,3.4,4,4.2,0.7,0.2,3.2,2.2,17.3,5,29,9,8.7,7.8,16.5,4,0,75,183
303,2015,1,24,Tyus Jones,FR,G,Duke,ACC,39,33.9,3.5,8.3,2.3,5.1,1.2,3.2,3.7,4.2,0.5,3,3.5,5.6,1.5,0.1,1.9,1.2,11.8,2,34,4,16.4,6,22.4,4,0,73,171
304,2016,1,3,Jaylon Brown,SR,G,Evansville,MVC,33,36.8,6.7,14.4,5.5,11.7,1.2,2.7,6.4,7.5,0.5,3.9,4.4,3.1,1,0.1,2.5,2.4,20.9,30,23,11,5.1,6.7,11.8,4,0,79,220
305,2011,2,33,Kyle Singler,SR,F,Duke,ACC,37,34.8,5.9,13.8,4.2,8.5,1.7,5.2,3.4,4.2,2.4,4.5,6.8,1.6,0.9,0.3,1.9,2.6,16.9,3,32,5,13.7,5.3,19,4,0,80,215
306,2017,1,2,Lonzo Ball,FR,G,UCLA,Pac-12,36,35.1,5.3,9.5,3,4.1,2.2,5.4,1.8,2.7,0.9,5.1,6,7.6,1.8,0.8,2.5,1.8,14.6,12,31,5,14.4,2.4,16.8,4,0,77,195
307,2012,1,10,Austin Rivers,FR,G,Duke,ACC,34,33.2,5.1,11.8,3.4,7.1,1.7,4.7,3.6,5.4,0.6,2.8,3.4,2.1,1,0,2.3,2.2,15.5,11,27,7,12.2,2.6,14.8,3,0,76,189
308,2016,1,2,Brandon Ingram,FR,G,Duke,ACC,36,34.6,5.9,13.4,3.7,8,2.2,5.4,3.2,4.7,1.9,4.9,6.8,2,1.1,1.4,2,2.1,17.3,11,25,11,12.1,3.5,15.6,3,0,80,198
309,2014,1,7,Julius Randle,FR,F,Kentucky,SEC,40,30.8,4.9,9.8,4.8,9.3,0.1,0.5,5.1,7.2,3.5,6.9,10.4,1.4,0.5,0.8,2.5,2.3,15,12,29,10,8.9,6,14.9,3,0,81,225
310,2011,1,1,Kyrie Irving,FR,G,Duke,ACC,11,27.5,5,9.5,3.4,5.9,1.6,3.5,5.8,6.5,0.5,2.8,3.4,4.3,1.5,0.5,2.5,2.1,17.5,3,32,5,13.7,5.3,19,3,0,74,172
311,2017,1,3,Jayson Tatum,FR,F,Duke,ACC,29,33.3,5.7,12.6,4.3,8.6,1.4,4,4.1,4.8,1.3,6,7.3,2.1,1.3,1.1,2.6,3,16.8,7,28,9,11.8,5.9,17.7,3,0,80,175
312,2014,1,2,Jabari Parker,FR,F,Duke,ACC,35,30.7,6.7,14.3,5.7,11.2,1.1,3,4.6,6.1,3,5.7,8.7,1.2,1.1,1.2,2.3,2.4,19.1,3,26,9,13.6,5.2,18.8,2,0,80,220
313,2016,1,28,Skal Labissiere,FR,C,Kentucky,SEC,36,15.8,2.7,5.3,2.7,5.2,0,0.1,1.1,1.7,1,2.2,3.1,0.3,0.3,1.6,0.9,3,6.6,8,27,9,9.8,6.4,16.2,2,0,82,210
314,2012,1,21,Jared Sullinger,SO,F,Ohio State,Big Ten,37,30.4,6.2,11.9,5.7,10.8,0.4,1.1,4.7,6.2,3.1,6.1,9.2,1.2,1.2,1.1,1.9,2.9,17.5,1,31,8,10.8,9.5,20.3,2,0,80,262
315,2012,1,9,Andre Drummond,FR,C,Connecticut,AAC,34,28.4,4.6,8.6,4.6,8.5,0,0.1,0.8,2.6,3.4,4.2,7.6,0.4,0.8,2.7,1.5,2.2,10,39,20,14,4.3,5.2,9.5,2,0,82,275
316,2017,1,4,Josh Jackson,FR,G,Kansas,Big 12,35,30.8,6.3,12.3,5.3,9.7,1,2.6,2.8,4.9,2.3,5.1,7.4,3,1.7,1.1,2.8,3,16.3,4,31,5,12.1,6.3,18.4,2,0,79,185
317,2015,1,11,Myles Turner,FR,C,Texas,Big Ten,34,22.2,3.4,7.6,2.9,5.7,0.5,1.8,2.8,3.3,1.3,5.2,6.5,0.6,0.3,2.6,1.4,2.4,10.1,20,20,14,4,8.5,12.5,2,0,84,240
318,2013,1,14,Shabazz Muhammad,FR,G,UCLA,Pac-12,32,30.8,6.3,14.3,5.1,10.9,1.3,3.3,4,5.6,2.7,2.5,5.2,0.8,0.7,0.1,1.6,1.7,17.9,60,25,10,8.8,-1,7.8,2,0,78,215
319,2014,1,1,Andrew Wiggins,FR,G,Kansas,Big 12,35,32.8,5.4,12.1,4.2,8.5,1.2,3.6,5,6.5,2.2,3.7,5.9,1.5,1.2,1,2.3,2.7,17.1,7,25,10,11,4.8,15.8,1,0,79,205
320,2012,1,1,Anthony Davis,FR,F,Kentucky,SEC,40,32,5.3,8.4,5.2,7.9,0.1,0.5,3.6,5.1,3,7.4,10.4,1.3,1.4,4.7,1,2,14.2,2,38,2,11.9,8.2,20.1,1,0,82,200
321,2016,1,1,Ben Simmons,FR,F,Louisiana,SEC,33,34.9,6.5,11.7,6.5,11.6,0,0.1,6,9,3.1,8.6,11.8,4.8,2,0.8,3.4,2.8,19.2,81,19,14,7.1,-1.3,5.8,1,0,81,225
322,2012,1,7,Harrison Barnes,SO,F,North Carolina,ACC,38,29.2,6,13.7,4.7,10.1,1.3,3.6,3.7,5.1,1.9,3.3,5.2,1.1,1.1,0.3,1.9,1.8,17.1,5,32,6,13.7,3.4,17.1,1,0,80,209
323,2015,1,3,Jahlil Okafor,FR,C,Duke,ACC,38,30.1,7.3,11.1,7.3,11.1,0,0,2.6,5.1,3.5,4.9,8.5,1.3,0.8,1.4,2.5,2.1,17.3,2,34,4,16.4,6,22.4,1,0,82,265
324,2017,1,20,Harry Giles,FR,C,Duke,ACC,26,11.5,1.7,3,1.7,3,0,0,0.5,0.9,1.6,2.3,3.8,0.3,0.3,0.7,0.7,2.2,3.9,7,28,9,11.8,5.9,17.7,1,0,82,230
325,2013,1,6,Nerlens Noel,FR,C,Kentucky,SEC,24,31.9,4.1,6.9,4.1,6.9,0,0,2.3,4.3,2.7,6.8,9.5,1.6,2.1,4.4,1.9,2.6,10.5,22,21,12,7.8,4.2,12,1,0,82,215
326,2015,2,49,Aaron White,SR,F,Iowa,Big Ten,34,31.5,5,9.6,4.4,7.9,0.6,1.7,5.7,7,2.1,5.2,7.3,1.4,1.3,0.5,1.2,1.6,16.4,21,22,12,5.6,6.5,12.1,0,1,79,205
327,2016,2,58,Abdel Nader,SR,F,Iowa State,Big 12,35,31.1,4.6,9.6,3.1,5.6,1.5,4,2.2,3,0.7,4.2,5,1.5,1.1,0.7,2.3,2.8,12.9,25,23,12,12.3,0.5,12.8,0,1,78,180